Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date
Malnutrition,Akwa Ibom,Abak,0,1,2,0,0,0,0,0,0,May,2013,3,0,3,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,0,2,0,0,0,0,0,0,Jun,2013,2,0,2,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,4,3,0,0,0,0,0,0,Jul,2013,7,0,7,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,0,1,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,2,0,0,0,0,0,0,0,Oct,2013,2,0,2,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Abak,0,0,1,0,0,0,0,0,0,Dec,2013,1,0,1,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,4,0,0,0,0,0,0,Jan,2013,4,0,4,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,1,3,0,0,0,0,0,0,Feb,2013,4,0,4,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,3,0,0,0,0,0,0,Mar,2013,3,0,3,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,2,3,0,0,0,0,0,0,Apr,2013,5,0,5,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,0,0,0,0,0,May,2013,2,0,2,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,4,0,0,0,0,0,0,Jun,2013,4,0,4,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,1,4,0,0,0,0,0,0,Jul,2013,5,0,5,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,2,0,0,0,0,Sep,2013,2,2,4,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,0,0,0,0,0,Oct,2013,2,0,2,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,0,2,0,0,0,0,0,0,Nov,2013,2,0,2,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Eastern Obolo,0,1,2,0,0,0,0,0,0,Dec,2013,3,0,3,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Eket,1,1,0,0,0,0,0,0,0,Jan,2013,2,0,2,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,3,2,0,0,0,0,0,0,Mar,2013,5,0,5,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,2,1,0,0,0,0,0,0,Apr,2013,3,0,3,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,2,1,0,0,0,0,0,0,May,2013,3,0,3,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,1,1,0,0,0,0,0,0,Jun,2013,2,0,2,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,3,0,0,1,0,0,0,0,Jul,2013,3,1,4,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,1,4,0,0,0,0,0,0,Aug,2013,5,0,5,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,0,1,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Eket,0,1,1,0,0,0,0,0,0,Dec,2013,2,0,2,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,2,0,0,0,0,0,0,Mar,2013,2,0,2,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,2,0,0,0,0,0,0,Jul,2013,2,0,2,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,1,0,0,0,0,0,0,Aug,2013,1,0,1,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,1,0,0,0,0,0,0,Oct,2013,1,0,1,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Esit Eket,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,2,1,0,0,0,0,0,0,Jan,2013,3,0,3,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,0,3,0,0,0,0,0,0,Feb,2013,3,0,3,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,0,2,0,0,0,0,0,0,Mar,2013,2,0,2,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,2,1,0,0,0,0,0,0,Apr,2013,3,0,3,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,13,4,0,0,0,0,0,0,May,2013,17,0,17,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,2,1,0,0,0,0,0,0,Jun,2013,3,0,3,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,3,2,0,0,0,0,0,0,Jul,2013,5,0,5,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,0,2,0,0,0,0,0,0,Aug,2013,2,0,2,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,1,2,0,0,0,0,0,0,Sep,2013,3,0,3,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,0,1,0,0,0,0,0,0,Nov,2013,1,0,1,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Essien Udim,0,6,5,0,0,0,0,0,0,Dec,2013,11,0,11,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,1,0,0,0,0,0,0,Mar,2013,1,0,1,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,1,0,0,0,0,0,0,Apr,2013,1,0,1,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Etim Ekpo,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,3,0,0,0,0,0,0,May,2013,3,0,3,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,1,0,0,0,0,0,0,Jul,2013,1,0,1,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,4,0,0,0,0,0,0,Aug,2013,4,0,4,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,1,0,0,0,Sep,2013,0,1,1,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,4,0,0,0,0,0,0,Oct,2013,4,0,4,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Etinan,0,0,4,0,0,0,0,0,0,Dec,2013,4,0,4,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,1,2,0,0,0,0,0,0,Jan,2013,3,0,3,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,2,0,0,0,0,0,0,May,2013,2,0,2,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,2,0,0,0,0,0,0,Jun,2013,2,0,2,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,1,0,0,0,0,0,0,0,Aug,2013,1,0,1,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,2,0,0,0,0,0,0,0,Oct,2013,2,0,2,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,1,0,0,0,0,0,0,Nov,2013,1,0,1,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ibeno,0,0,2,0,0,0,0,0,0,Dec,2013,2,0,2,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,1,0,0,0,0,0,0,Jun,2013,1,0,1,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ibesikpo Asutan,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,7,0,0,0,0,0,0,Jan,2013,7,0,7,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,11,0,0,0,0,0,0,Feb,2013,11,0,11,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,2,6,0,0,0,0,0,0,Mar,2013,8,0,8,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,3,0,0,0,0,0,0,May,2013,3,0,3,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,3,0,0,0,0,0,0,Jun,2013,3,0,3,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,2,3,0,0,0,0,0,0,Jul,2013,5,0,5,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,6,0,0,0,0,0,0,Aug,2013,6,0,6,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,3,11,0,0,0,0,0,0,Sep,2013,14,0,14,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,11,0,0,0,0,0,0,Oct,2013,11,0,11,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,3,17,0,0,0,0,0,0,Nov,2013,20,0,20,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ibiono Ibom,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,2,0,0,0,0,0,0,Jul,2013,2,0,2,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,1,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,1,0,0,0,0,0,0,Oct,2013,1,0,1,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,1,0,0,0,0,0,0,Nov,2013,1,0,1,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ika,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,7,2,0,0,0,0,0,0,Jan,2013,9,0,9,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,5,3,0,0,0,0,0,0,Feb,2013,8,0,8,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,1,5,0,0,0,0,0,0,Mar,2013,6,0,6,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,0,1,0,0,0,0,0,0,Apr,2013,1,0,1,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,0,3,0,0,0,0,0,0,Jun,2013,3,0,3,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,1,0,0,0,0,0,0,0,Jul,2013,1,0,1,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,0,3,0,0,0,0,0,0,Aug,2013,3,0,3,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,1,0,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,0,1,0,0,0,0,0,0,Oct,2013,1,0,1,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,0,2,0,0,0,0,0,0,Nov,2013,2,0,2,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ikono,0,1,1,0,0,0,0,0,0,Dec,2013,2,0,2,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,1,0,0,0,Jan,2013,0,1,1,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,3,0,0,0,0,0,0,Feb,2013,3,0,3,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,1,0,0,0,0,0,0,Mar,2013,1,0,1,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,1,0,0,0,0,0,0,0,May,2013,1,0,1,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,2,0,0,1,0,0,0,Jun,2013,2,1,3,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ikot Abasi,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,5,0,0,0,0,0,0,Feb,2013,5,0,5,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,1,3,0,0,0,0,0,0,Mar,2013,4,0,4,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,1,1,0,0,0,0,0,0,Apr,2013,2,0,2,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,1,0,0,0,0,0,0,0,May,2013,1,0,1,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,1,0,0,0,0,0,0,Jun,2013,1,0,1,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,1,3,0,0,0,0,0,0,Jul,2013,4,0,4,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,5,0,0,0,0,0,0,Aug,2013,5,0,5,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,6,0,0,0,0,0,0,0,Sep,2013,6,0,6,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,3,0,0,0,0,0,0,Oct,2013,3,0,3,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,1,0,0,0,0,0,0,Nov,2013,1,0,1,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ikot Ekpene,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,2,0,0,0,0,0,0,Mar,2013,2,0,2,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,1,0,0,0,0,0,0,Apr,2013,1,0,1,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,1,0,0,0,0,0,0,May,2013,1,0,1,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,1,2,0,0,0,0,0,0,Jul,2013,3,0,3,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,4,0,0,0,0,0,0,Aug,2013,4,0,4,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,1,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Ini,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,1,0,0,0,0,0,0,0,Jan,2013,1,0,1,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Itu,1,2,0,0,0,0,0,0,0,Feb,2013,3,0,3,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,3,0,0,0,0,0,0,0,Mar,2013,3,0,3,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,1,1,0,0,0,0,0,0,Apr,2013,2,0,2,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,1,2,0,0,0,0,0,0,May,2013,3,0,3,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,1,0,0,0,0,0,0,0,Jun,2013,1,0,1,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Itu,1,2,0,0,0,0,0,0,0,Jul,2013,3,0,3,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,1,2,0,0,0,0,0,0,Sep,2013,3,0,3,0,"Sunday, September 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Akwa Ibom,Itu,0,1,2,0,0,0,0,0,0,Dec,2013,3,0,3,0,"Sunday, December 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,7,0,0,0,0,0,0,May,2013,7,0,7,0,"Wednesday, May 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Akwa Ibom,Mbo,0,0,8,0,0,0,0,0,0,Sep,2013,8,0,8,0,"Sunday, September 1, 2013"
